,Gender,Age_Group,City,Smart_Phone,Tablet,Commuting_Mode,Commuting_Time,Commuting_Time_Minutes,No_of_Books_read_in_a_year,No_of_Books_read_in_a_year_Number,Start_Time_Slots,Event_Duration_Minutes_2_Weeks,Event_Duration_Minutes_3_Weeks,Event_Duration_Minutes_5_Weeks,Device_Type,Product_Running_Time,Completion_Rate_2_Weeks,Completion_Rate_5_Weeks,Genre,Subscription_Type,Membership_Duration,Average_Listening_Speed,Number_of_Audiobooks_Completed,Number_of_Audiobooks_Completed_Buckets,Number_of_Audiobooks_Purchased,Number_of_Audiobooks_Purchased_Buckets,Preferred_Listening_Time,Listening_Context,Listening_Device_Preference,Language_Preference,Accessibility_Features_Use,Download_vs_Streaming,Time_Spent_Browsing,Time_Spent_Browsing_Buckets,Genre_Exploration,Top 100 in Respective Genre,Product_Name,Publisher_Name,Product_Narrator,Number_Narrator,Repeat_Listening,Ratings_Given,Reviews_Written,Recommendations_Followed,Social_Sharing,Users_Retained_5Weeks,Engagement_Rate,Listening_Speed_Numeric
4467,Male,36 - 40 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Afternoon_Early_Evening,1.0,1.0,2.0,Audible for Android,144,1.0,1.0,Religion & Spirituality,Monthly,39,1x,57,31 - 60 Books,64,61 - 100 Books,Afternoon,Relaxing,Tablet,French,True,Download,29,11- 30 Minutes,8,Not in Top 100,The Guiding Light. A Selection of Quotations from My Favourite Books (Unabridged),Audible Studios,Sam Dastor,1,True,3,True,False,False,0,0.47107438016528924,1.0
4468,Male,18 - 24 years,Pune,Android,No Tablet,Public Transport,16 mins - 1 hour,38,5 - 6 books,5,Afternoon_Early_Evening,1.0,21.0,22.0,Audible for Android,57,2.0,39.0,Parenting & Relationships,Per-book,13,1.25x,64,61 - 100 Books,92,61 - 100 Books,Evening,Working,PC,Spanish,False,Streaming,97,61 - 100 Minutes,3,Not in Top 100,The Joy of Living Dangerously,OSHO International,OSHO,1,True,4,True,False,True,0,0.41025641025641024,1.25
4469,Male,31 - 35 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Late_Evening_Night,9.0,114.0,123.0,Audible for Android,38,24.0,100.0,Arts & Entertainment,Monthly,10,1.5x,85,61 - 100 Books,96,61 - 100 Books,Morning,Relaxing,Tablet,German,False,Download,73,61 - 100 Minutes,1,Not in Top 100,Leadership Lessons of Steve Jobs (Unabridged),Harvard Business School,Todd Mundt,1,False,4,False,True,True,1,0.4696132596685083,1.5
4470,Do not wish to answer,31 - 35 years,Hyderabad,IOS,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Late_Evening_Night,5.0,0.0,5.0,Audible for iPhone (1000),292,2.0,2.0,Business & Money,Monthly,35,1.25x,82,61 - 100 Books,79,61 - 100 Books,Afternoon,Working,Smartphone,Spanish,True,Download,113,More than 100 Minutes,5,Not in Top 100,"Arise, Awake. The Inspiring Stories of 10 Young Entrepreneurs Who Graduated from College into a Business of Their Own (Unabri...",Audible Studios,Smita Singh,1,False,3,False,False,True,0,0.5093167701863354,1.25
4471,Male,18 - 24 years,Mumbai,IOS,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,1 book,1,Late_Night_Early_Morning,1.0,9.0,10.0,Audible for iPhone (1000),160,1.0,6.0,Parenting & Relationships,Yearly,25,1.5x,11,11- 30 Books,97,61 - 100 Books,Night,Relaxing,Smart Speaker,English,True,Streaming,27,11- 30 Minutes,4,Not in Top 100,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time (Unabridged),"Blackstone Audio, Inc.",Brian Tracy,1,True,5,True,True,False,0,0.10185185185185185,1.5
4472,Male,25 - 30 years,Delhi,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,2 - 4 books,3,Morning,1.0,1.0,2.0,Audible for Android,500,0.0,0.0,Parenting & Relationships,Monthly,41,1.75x,26,11- 30 Books,34,31 - 60 Books,Morning,Commuting,Smartphone,German,False,Download,115,More than 100 Minutes,6,Not in Top 100,Chicken Soup for Entrepreneur's Soul: Advice and Inspiration for Fulfilling Dreams (Unabridged),Audible Studios,Alan Robertson,1,True,2,True,True,True,0,0.43333333333333335,1.75
4473,Female,25 - 30 years,Bangalore,IOS,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Late_Night_Early_Morning,23.0,23.0,46.0,Audible for iPhone (1000),763,3.0,6.0,Literature & Fiction,Per-book,16,1x,56,31 - 60 Books,17,11- 30 Books,Night,Relaxing,PC,English,False,Download,62,61 - 100 Minutes,4,Not in Top 100,Shopaholic Takes Manhattan (Unabridged),Recorded Books,Emily Gray,1,True,5,False,True,False,0,0.7671232876712328,1.0
4474,Female,18 - 24 years,Chennai,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Afternoon_Early_Evening,1.0,1.0,3.0,Audible for Android,157,1.0,2.0,Literature & Fiction,Yearly,7,1.5x,24,11- 30 Books,83,61 - 100 Books,Night,Commuting,Tablet,English,True,Download,52,31 - 60 Minutes,9,Not in Top 100,"Ghost Stories, Volume One (Unabridged)",Audible Studios,Derek Jacobi,1,True,3,True,False,False,0,0.22429906542056074,1.5
4475,Male,25 - 30 years,Bangalore,IOS,No Tablet,Public Transport,16 mins - 1 hour,38,5 - 6 books,5,Late_Evening_Night,0.0,0.0,1.0,Audible for iPhone (1000),504,0.0,0.0,Lifestyle,Monthly,2,1.75x,68,61 - 100 Books,13,11- 30 Books,Afternoon,Working,Smart Speaker,Spanish,True,Download,97,61 - 100 Minutes,6,Not in Top 100,Eat and Run: My Unlikely Journey to Ultramarathon Greatness (Unabridged),Recorded Books,Quincy Dunn-Baker,1,False,2,True,False,True,0,0.8395061728395061,1.75
4476,Male,25 - 30 years,Bangalore,Both Phones,Both Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Late_Evening_Night,1.0,1.0,2.0,Audible for iPhone (1000),160,1.0,1.0,Religion & Spirituality,Yearly,33,1.75x,18,11- 30 Books,1,Less than 10,Afternoon,Working,PC,French,True,Download,50,31 - 60 Minutes,5,In top 100,The Monk Who Sold His Ferrari,"Sharma Leadership International, Inc.",Robin Sharma,1,False,5,True,True,False,0,0.9473684210526315,1.75
4477,Female,25 - 30 years,Bangalore,Android,No Tablet,walk,16 mins - 1 hour,38,7 - 12 books,9,Late_Evening_Night,3.0,3.0,6.0,Audible for Android,1498,0.0,0.0,Mysteries & Thrillers,Monthly,21,1.75x,42,31 - 60 Books,96,61 - 100 Books,Morning,Commuting,Smartphone,French,True,Download,42,31 - 60 Minutes,3,Not in Top 100,The Krishna Key (Unabridged),Audible Studios,Nikesh Patel,1,False,3,False,True,True,0,0.30434782608695654,1.75
4478,Male,31 - 35 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Afternoon_Early_Evening,0.0,0.0,1.0,Audible for Android,873,0.0,0.0,Social Sciences,Per-book,17,1x,84,61 - 100 Books,17,11- 30 Books,Morning,Commuting,Smart Speaker,German,False,Streaming,51,31 - 60 Minutes,7,Not in Top 100,Mossad: The Greatest Missions of the Israeli Secret Service (Unabridged),"Blackstone Audio, Inc.",Benjamin Isaac,1,True,2,False,False,False,0,0.8316831683168316,1.0
4479,Female,18 - 24 years,Chennai,Android,No Tablet,walk,Less than 15 mins,15,2 - 4 books,3,Late_Night_Early_Morning,1.0,1.0,2.0,Audible for Android,1063,0.0,0.0,Literature & Fiction,Yearly,59,2x,76,61 - 100 Books,78,61 - 100 Books,Afternoon,Relaxing,Tablet,German,False,Streaming,54,31 - 60 Minutes,8,Not in Top 100,The Time Traveler's Wife (Unabridged),"HighBridge, a division of Recorded Books","Fred Berman, Phoebe Strole",2,True,2,True,False,False,0,0.4935064935064935,2.0
4480,Male,31 - 35 years,Bangalore,Android,IOS Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Late_Evening_Night,8.0,19.0,26.0,Audible for Android,66,12.0,39.0,Parenting & Relationships,Per-book,51,1x,4,Less than 10,64,61 - 100 Books,Afternoon,Relaxing,PC,French,False,Streaming,43,31 - 60 Minutes,1,Not in Top 100,The Mastermind,BN Publishing,Napoleon Hill,1,False,5,True,False,True,0,0.058823529411764705,1.0
4481,Male,18 - 24 years,Chennai,Android,No Tablet,walk,16 mins - 1 hour,38,5 - 6 books,5,Afternoon_Early_Evening,0.0,0.0,0.0,Audible for Android,136,0.0,0.0,Literature & Fiction,Monthly,36,2x,14,11- 30 Books,93,61 - 100 Books,Evening,Exercising,Smartphone,Spanish,False,Download,2,Less than 10 Minutes,1,Not in Top 100,The Diary of a Wimpy Kid: The Last Straw (Unabridged),Recorded Books,Ramon De Ocampo,1,False,2,False,False,True,0,0.1308411214953271,2.0
4482,Male,36 - 40 years,Bangalore,IOS,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Morning,0.0,35.0,36.0,Audible for iPhone (1000),94,0.0,38.0,Business & Money,Per-book,30,1x,18,11- 30 Books,68,61 - 100 Books,Night,Relaxing,PC,English,False,Download,116,More than 100 Minutes,7,Not in Top 100,How to Attract Money (Unabridged),Majestic,Matt Ammons,1,False,3,True,False,True,0,0.20930232558139536,1.0
4483,Male,25 - 30 years,Bangalore,Both Phones,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,2 - 4 books,3,Morning,5.0,5.0,10.0,Audible for iPhone (1000),160,3.0,6.0,Parenting & Relationships,Yearly,2,1.5x,28,11- 30 Books,88,61 - 100 Books,Morning,Exercising,Smart Speaker,French,False,Streaming,56,31 - 60 Minutes,7,Not in Top 100,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time (Unabridged),"Blackstone Audio, Inc.",Brian Tracy,1,False,4,False,False,False,0,0.2413793103448276,1.5
4484,Male,31 - 35 years,Bangalore,IOS,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Afternoon_Early_Evening,15.0,15.0,30.0,Audible for iPhone (1000),212,7.000000000000001,14.000000000000002,Biographies & Memoirs,Yearly,56,1.25x,97,61 - 100 Books,57,31 - 60 Books,Evening,Working,Tablet,English,True,Download,109,More than 100 Minutes,1,Not in Top 100,Pichai. The Future of Google (Unabridged),Audible Studios,Reuel Ferreira,1,True,2,True,False,False,0,0.6298701298701299,1.25
4485,Male,18 - 24 years,Other Cities,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,Less than 15 mins,15,More than 12 books,13,Afternoon_Early_Evening,1.0,40.0,40.0,Audible for Android,1498,0.0,3.0,Social Sciences,Monthly,51,1.25x,36,31 - 60 Books,75,61 - 100 Books,Afternoon,Exercising,Smartphone,French,True,Streaming,82,61 - 100 Minutes,9,In top 100,The Story of World War II (Unabridged),"Blackstone Audio, Inc.",Michael Kramer,1,False,4,True,False,False,0,0.32432432432432434,1.25
4486,Male,31 - 35 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Late_Evening_Night,37.0,37.0,74.0,Audible for Android,907,4.0,8.0,Literature & Fiction,Per-book,57,1.25x,2,Less than 10,19,11- 30 Books,Afternoon,Commuting,Tablet,French,False,Download,109,More than 100 Minutes,7,Not in Top 100,Chanakya's Chant (Unabridged),Audible Studios,Sagar Arya,1,False,1,False,False,False,0,0.09523809523809523,1.25
4487,Male,18 - 24 years,Pune,IOS,No Tablet,Personal/Hired/Shared 2 Wheeler,Less than 15 mins,15,5 - 6 books,5,Late_Night_Early_Morning,0.0,0.0,1.0,Audible for iPhone (1000),321,0.0,0.0,Literature & Fiction,Per-book,18,1x,88,61 - 100 Books,16,11- 30 Books,Morning,Working,Tablet,French,False,Download,119,More than 100 Minutes,1,Not in Top 100,"Dirty Love: The Dirty Girl Duet Series, Book 2 (Unabridged)",Meghan March,"Sebastian York, Elena Wolfe",2,False,2,False,True,False,0,0.8461538461538461,1.0
4488,Male,18 - 24 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Afternoon_Early_Evening,21.0,21.0,42.0,Audible for Android,207,10.0,20.0,Arts & Entertainment,Per-book,41,1.5x,88,61 - 100 Books,40,31 - 60 Books,Afternoon,Working,Smartphone,English,False,Download,110,More than 100 Minutes,6,Not in Top 100,Winter is Coming: Symbols and Hidden Meanings in A Game of Thrones (Unabridged),Audible Studios,Oliver Wyman,1,False,3,False,False,False,0,0.6875,1.5
4489,Do not wish to answer,31 - 35 years,Hyderabad,IOS,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Late_Evening_Night,5.0,0.0,5.0,Audible for iPhone (1000),292,2.0,2.0,Business & Money,Monthly,35,1.25x,82,61 - 100 Books,79,61 - 100 Books,Afternoon,Working,Smartphone,Spanish,True,Download,113,More than 100 Minutes,5,Not in Top 100,"Arise, Awake. The Inspiring Stories of 10 Young Entrepreneurs Who Graduated from College into a Business of Their Own (Unabri...",Audible Studios,Smita Singh,1,False,3,False,False,True,0,0.5093167701863354,1.25
4490,Male,18 - 24 years,Chennai,IOS,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,2 - 4 books,3,Afternoon_Early_Evening,1.0,1.0,2.0,Audible for iPhone (1000),136,1.0,1.0,Literature & Fiction,Per-book,35,1.75x,38,31 - 60 Books,78,61 - 100 Books,Afternoon,Relaxing,Smartphone,Spanish,True,Streaming,99,61 - 100 Minutes,1,Not in Top 100,The Diary of a Wimpy Kid: The Last Straw (Unabridged),Recorded Books,Ramon De Ocampo,1,False,3,False,True,True,0,0.3275862068965517,1.75
4491,Male,18 - 24 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Morning,5.0,5.0,10.0,Audible for Android,1063,0.0,1.0,Literature & Fiction,Per-book,48,1.5x,86,61 - 100 Books,25,11- 30 Books,Afternoon,Working,Tablet,Other,False,Download,69,61 - 100 Minutes,8,Not in Top 100,The Time Traveler's Wife (Unabridged),"HighBridge, a division of Recorded Books","Fred Berman, Phoebe Strole",2,False,1,False,False,False,0,0.7747747747747747,1.5
4492,Male,25 - 30 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,2 - 4 books,3,Afternoon_Early_Evening,0.0,0.0,1.0,Audible for Android,356,0.0,0.0,Literature & Fiction,Yearly,21,1.5x,36,31 - 60 Books,27,11- 30 Books,Morning,Commuting,PC,Spanish,True,Download,76,61 - 100 Minutes,3,Not in Top 100,Star Wars (Dramatized),"HighBridge, a division of Recorded Books","Mark Hamill, Anthony Daniels",2,True,1,True,True,True,0,0.5714285714285714,1.5
4493,Male,18 - 24 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Late_Night_Early_Morning,16.0,1.0,17.0,Audible for Android,38,42.0,45.0,Arts & Entertainment,Yearly,38,1x,35,31 - 60 Books,76,61 - 100 Books,Morning,Relaxing,PC,Other,False,Download,29,11- 30 Minutes,1,Not in Top 100,Leadership Lessons of Steve Jobs (Unabridged),Harvard Business School,Todd Mundt,1,False,1,False,True,True,0,0.3153153153153153,1.0
4494,Male,18 - 24 years,Other Cities,Both Phones,Android Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,7 - 12 books,9,Late_Evening_Night,23.0,6.0,29.0,Audible for Android,417,6.0,7.000000000000001,Business & Money,Monthly,22,1x,75,61 - 100 Books,40,31 - 60 Books,Night,Commuting,PC,French,False,Download,43,31 - 60 Minutes,1,Not in Top 100,Napoleon Hill's Golden Rules: The Lost Writings (Unabridged),"Blackstone Audio, Inc.",Oliver Wyman,1,False,2,False,False,True,0,0.6521739130434783,1.0
4495,Male,31 - 35 years,Hyderabad,Android,Android Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Afternoon_Early_Evening,7.0,7.0,14.0,Audible for Android,67,10.0,21.0,Social Sciences,Monthly,13,1x,54,31 - 60 Books,94,61 - 100 Books,Morning,Exercising,Tablet,Other,False,Streaming,44,31 - 60 Minutes,4,In top 100,The Art of War (Unabridged),Audible Studios,Aidan Gillen,1,True,1,False,True,True,0,0.36486486486486486,1.0
4496,Female,31 - 35 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Late_Evening_Night,3.0,3.0,6.0,Audible for Android,14,21.0,43.0,Children's Audiobooks,Monthly,54,2x,36,31 - 60 Books,75,61 - 100 Books,Night,Exercising,PC,German,True,Download,36,31 - 60 Minutes,5,Not in Top 100,Rapunzel (Unabridged),"PC Treasures, Inc.",Nigel Lambert,1,True,3,True,True,True,0,0.32432432432432434,2.0
4497,Male,18 - 24 years,Pune,Android,No Tablet,walk,Less than 15 mins,15,1 book,1,Late_Evening_Night,0.0,0.0,1.0,Audible for Android,512,0.0,0.0,Literature & Fiction,Monthly,18,1.25x,4,Less than 10,83,61 - 100 Books,Evening,Working,Smart Speaker,Spanish,True,Download,40,31 - 60 Minutes,4,Not in Top 100,The One You Cannot Have (Unabridged),Audible Studios,"Meetu Chilana, Sanjiv Jhaveri",2,False,2,False,False,False,0,0.04597701149425287,1.25
4498,Male,25 - 30 years,Chennai,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,5 - 6 books,5,Afternoon_Early_Evening,1.0,2.0,3.0,Audible for Android,244,0.0,1.0,Religion & Spirituality,Per-book,31,1.5x,2,Less than 10,34,31 - 60 Books,Night,Commuting,PC,French,False,Streaming,40,31 - 60 Minutes,6,Not in Top 100,7 Secrets of Shiva. The Hindu Trinity Series (Unabridged),Audible Studios,Sagar Arya,1,True,2,True,True,True,0,0.05555555555555555,1.5
4499,Female,25 - 30 years,Pune,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Afternoon_Early_Evening,1.0,1.0,2.0,Audible for Android,433,0.0,0.0,Biographies & Memoirs,Monthly,52,1.25x,72,61 - 100 Books,28,11- 30 Books,Afternoon,Commuting,Smartphone,Other,False,Download,33,31 - 60 Minutes,9,Not in Top 100,The Story of My Life (Unabridged),"Blackstone Audio, Inc.",Mary Woods,1,False,1,True,False,False,0,0.72,1.25
4500,Female,18 - 24 years,Pune,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,0,0,Morning,1.0,1.0,1.0,Audible for Android,709,0.0,0.0,Literature & Fiction,Per-book,54,2x,23,11- 30 Books,22,11- 30 Books,Evening,Working,PC,German,False,Streaming,97,61 - 100 Minutes,7,Not in Top 100,Sister of My Heart: A Novel (Unabridged),Tantor Audio,Julia Whelan,1,True,3,False,False,False,0,0.5111111111111111,2.0
4501,Male,25 - 30 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,2 - 4 books,3,Afternoon_Early_Evening,1.0,1.0,2.0,Audible for Android,860,0.0,0.0,Social Sciences,Yearly,30,2x,41,31 - 60 Books,90,61 - 100 Books,Night,Commuting,Smartphone,Other,True,Streaming,116,More than 100 Minutes,8,Not in Top 100,The Black Swan: The Impact of the Highly Improbable (Unabridged),Recorded Books,David Chandler,1,True,3,True,True,True,0,0.31297709923664124,2.0
4502,Male,25 - 30 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Morning,4.0,4.0,9.0,Audible for Android,24,17.0,38.0,Biographies & Memoirs,Monthly,52,1x,29,11- 30 Books,41,31 - 60 Books,Morning,Commuting,Smart Speaker,German,False,Download,42,31 - 60 Minutes,4,Not in Top 100,The Innovators DNA (Harvard Business Review) (Unabridged),Harvard Business School,Todd Mundt,1,True,5,True,False,True,0,0.4142857142857143,1.0
4503,Female,25 - 30 years,Bangalore,IOS,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Afternoon_Early_Evening,5.0,5.0,10.0,Audible for iPhone (1000),144,3.0,7.000000000000001,Religion & Spirituality,Per-book,20,1.25x,48,31 - 60 Books,47,31 - 60 Books,Morning,Exercising,Tablet,German,False,Streaming,118,More than 100 Minutes,7,Not in Top 100,The Guiding Light. A Selection of Quotations from My Favourite Books (Unabridged),Audible Studios,Sam Dastor,1,False,4,True,False,False,0,0.5052631578947369,1.25
4504,Male,18 - 24 years,Pune,IOS,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,More than 12 books,13,Late_Evening_Night,1.0,1.0,2.0,Audible for iPhone (1000),163,1.0,1.0,Biographies & Memoirs,Per-book,2,2x,17,11- 30 Books,26,11- 30 Books,Afternoon,Working,Tablet,French,True,Streaming,18,11- 30 Minutes,2,Not in Top 100,Tell Me a Story (Unabridged),Audible Studios,Aaron Abano,1,False,4,True,False,False,0,0.3953488372093023,2.0
4505,Male,18 - 24 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Afternoon_Early_Evening,0.0,0.0,1.0,Audible for Android,240,0.0,0.0,Mysteries & Thrillers,Yearly,56,2x,48,31 - 60 Books,95,61 - 100 Books,Night,Working,PC,Other,False,Streaming,86,61 - 100 Minutes,2,Not in Top 100,Airframe,Random House AudioBooks,Blair Brown,1,False,4,True,False,True,0,0.3356643356643357,2.0
4506,Female,25 - 30 years,Hyderabad,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,7 - 12 books,9,Late_Night_Early_Morning,18.0,13.0,32.0,Audible for Android,219,8.0,15.0,Business & Money,Per-book,31,1.75x,95,61 - 100 Books,10,Less than 10,Night,Relaxing,Smart Speaker,Other,False,Streaming,58,31 - 60 Minutes,6,Not in Top 100,Financial Statements: A Step-by-Step Guide to Understanding and Creating Financial Reports,"Listen & Live Audio, Inc.",Chris Ensweiler,1,True,3,True,True,True,0,0.9047619047619048,1.75
4507,Male,36 - 40 years,Chennai,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,16 mins - 1 hour,38,7 - 12 books,9,Late_Evening_Night,4.0,2.0,6.0,Audible for Android,1063,0.0,1.0,Literature & Fiction,Per-book,26,1.75x,18,11- 30 Books,37,31 - 60 Books,Night,Exercising,Smart Speaker,Other,True,Streaming,85,61 - 100 Minutes,9,Not in Top 100,The Time Traveler's Wife (Unabridged),"HighBridge, a division of Recorded Books","Fred Berman, Phoebe Strole",2,False,4,False,True,False,0,0.32727272727272727,1.75
4508,Male,25 - 30 years,Bangalore,Android,IOS Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,2 - 4 books,3,Late_Night_Early_Morning,7.0,7.0,14.0,Audible for Android,192,4.0,7.000000000000001,Parenting & Relationships,Yearly,38,1.75x,67,61 - 100 Books,58,31 - 60 Books,Morning,Commuting,Smartphone,Spanish,True,Download,114,More than 100 Minutes,7,Not in Top 100,How to Make People Like You in 90 Seconds or Less (Unabridged),"Listen & Live Audio, Inc.",Nicholas Boothman,1,True,4,True,False,False,0,0.536,1.75
4509,Male,36 - 40 years,Bangalore,Android,No Tablet,Personal/Hired/Shared 4 Wheeler,1 - 2 hours,90,More than 12 books,13,Late_Evening_Night,2.0,2.0,4.0,Audible for Android,231,1.0,2.0,Literature & Fiction,Yearly,48,1x,94,61 - 100 Books,2,Less than 10,Morning,Working,Smartphone,French,False,Streaming,17,11- 30 Minutes,4,Not in Top 100,Heart of Darkness: A Signature Performance by Kenneth Branagh (Unabridged),Audible Studios,Kenneth Branagh,1,False,2,True,True,True,0,0.9791666666666666,1.0
4510,Male,18 - 24 years,Delhi,IOS,No Tablet,Personal/Hired/Shared 2 Wheeler,16 mins - 1 hour,38,5 - 6 books,5,Morning,11.0,11.0,21.0,Audible for iPhone (1000),160,7.000000000000001,13.0,Religion & Spirituality,Monthly,14,2x,37,31 - 60 Books,12,11- 30 Books,Evening,Commuting,Tablet,English,False,Download,81,61 - 100 Minutes,2,In top 100,The Monk Who Sold His Ferrari,"Sharma Leadership International, Inc.",Robin Sharma,1,True,2,True,True,True,0,0.7551020408163265,2.0
